,country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,formatted_date
911,Czechia,CZ,2020-W27,national,CZ,Czechia,910.0,26475.0,10516707,251.7422992,3.43720491,TESSy COVID-19,2020-07-06
912,Czechia,CZ,2020-W28,national,CZ,Czechia,656.0,25402.0,10516707,241.5394857,2.582473821,TESSy COVID-19,2020-07-13
913,Czechia,CZ,2020-W29,national,CZ,Czechia,771.0,27541.0,10516707,261.8785519,2.799462619,TESSy COVID-19,2020-07-20
914,Czechia,CZ,2020-W30,national,CZ,Czechia,1375.0,35399.0,10516707,336.5977582,3.884290517,TESSy COVID-19,2020-07-27
915,Czechia,CZ,2020-W31,national,CZ,Czechia,1454.0,45156.0,10516707,429.3739476,3.219948623,TESSy COVID-19,2020-08-03
916,Czechia,CZ,2020-W32,national,CZ,Czechia,1567.0,48112.0,10516707,457.4816052,3.256983705,TESSy COVID-19,2020-08-10
917,Czechia,CZ,2020-W33,national,CZ,Czechia,1657.0,46601.0,10516707,443.11399,3.555717688,TESSy COVID-19,2020-08-17
918,Czechia,CZ,2020-W34,national,CZ,Czechia,1907.0,48069.0,10516707,457.072732,3.967213797,TESSy COVID-19,2020-08-24
919,Czechia,CZ,2020-W35,national,CZ,Czechia,2449.0,55606.0,10516707,528.7396521,4.404200986,TESSy COVID-19,2020-08-31
920,Czechia,CZ,2020-W36,national,CZ,Czechia,3784.0,69518.0,10516707,661.0244062,5.443194568,TESSy COVID-19,2020-09-07
921,Czechia,CZ,2020-W37,national,CZ,Czechia,8033.0,99363.0,10516707,944.8109565,8.084498254,TESSy COVID-19,2020-09-14
922,Czechia,CZ,2020-W38,national,CZ,Czechia,13099.0,129530.0,10516707,1231.659302,10.1127152,TESSy COVID-19,2020-09-21
923,Czechia,CZ,2020-W39,national,CZ,Czechia,15306.0,136406.0,10516707,1297.040984,11.22091404,TESSy COVID-19,2020-09-28
924,Czechia,CZ,2020-W40,national,CZ,Czechia,17864.0,122170.0,10516707,1161.675418,14.62224769,TESSy COVID-19,2020-10-05
925,Czechia,CZ,2020-W41,national,CZ,Czechia,34665.0,147316.0,10516707,1400.780682,23.5310489,TESSy COVID-19,2020-10-12
926,Czechia,CZ,2020-W42,national,CZ,Czechia,56775.0,208593.0,10516707,1983.444057,27.21807539,TESSy COVID-19,2020-10-19
927,Czechia,CZ,2020-W43,national,CZ,Czechia,84210.0,269470.0,10516707,2562.303961,31.25023194,TESSy COVID-19,2020-10-26
928,Czechia,CZ,2020-W44,national,CZ,Czechia,83550.0,269556.0,10516707,2563.121707,30.99541468,TESSy COVID-19,2020-11-02
929,Czechia,CZ,2020-W45,national,CZ,Czechia,73172.0,248150.0,10516707,2359.578906,29.48700383,TESSy COVID-19,2020-11-09
930,Czechia,CZ,2020-W46,national,CZ,Czechia,45344.0,241106.0,10516707,2292.599765,18.80666595,TESSy COVID-19,2020-11-16
931,Czechia,CZ,2020-W47,national,CZ,Czechia,32156.0,218645.0,10516707,2079.025307,14.70694505,TESSy COVID-19,2020-11-23
932,Czechia,CZ,2020-W48,national,CZ,Czechia,27421.0,241188.0,10516707,2293.379477,11.36913943,TESSy COVID-19,2020-11-30
933,Czechia,CZ,2020-W49,national,CZ,Czechia,27109.0,233187.0,10516707,2217.30053,11.62543366,TESSy COVID-19,2020-12-07
934,Czechia,CZ,2020-W50,national,CZ,Czechia,34259.0,231174.0,10516707,2198.159557,14.81957314,TESSy COVID-19,2020-12-14
935,Czechia,CZ,2020-W51,national,CZ,Czechia,46543.0,319669.0,10516707,3039.630181,14.55974774,TESSy COVID-19,2020-12-21
936,Czechia,CZ,2020-W52,national,CZ,Czechia,46905.0,320361.0,10516707,3046.210187,14.64129529,TESSy COVID-19,2020-12-28
937,Czechia,CZ,2020-W53,national,CZ,Czechia,72541.0,325810.0,10516707,3098.022984,22.26481692,TESSy COVID-19,2021-01-04
938,Czechia,CZ,2021-W01,national,CZ,Czechia,90140.0,436171.0,10516707,4147.410401,20.6662066,TESSy COVID-19,2021-01-04
939,Czechia,CZ,2021-W02,national,CZ,Czechia,56497.0,373168.0,10516707,3548.335044,15.13982978,TESSy COVID-19,2021-01-11
940,Czechia,CZ,2021-W03,national,CZ,Czechia,48223.0,330293.0,10516707,3140.650396,14.60006721,TESSy COVID-19,2021-01-18
941,Czechia,CZ,2021-W04,national,CZ,Czechia,47437.0,361908.0,10516707,3441.267309,13.10747483,TESSy COVID-19,2021-01-25
942,Czechia,CZ,2021-W05,national,CZ,Czechia,50109.0,397232.0,10516707,3777.151916,12.61454264,TESSy COVID-19,2021-02-01
943,Czechia,CZ,2021-W06,national,CZ,Czechia,53555.0,414892.0,10516707,3945.075203,12.90817851,TESSy COVID-19,2021-02-08
944,Czechia,CZ,2021-W07,national,CZ,Czechia,66344.0,489133.0,10516707,4651.009104,13.56359109,TESSy COVID-19,2021-02-15
945,Czechia,CZ,2021-W08,national,CZ,Czechia,82987.0,594364.0,10516707,5651.616994,13.96231939,TESSy COVID-19,2021-02-22
946,Czechia,CZ,2021-W09,national,CZ,Czechia,85393.0,736960.0,10516707,7007.516707,11.58719605,TESSy COVID-19,2021-03-01
947,Czechia,CZ,2021-W10,national,CZ,Czechia,77261.0,1187122.0,10516707,11287.96305,6.508261156,TESSy COVID-19,2021-03-08
948,Czechia,CZ,2021-W11,national,CZ,Czechia,65080.0,1272257.0,10516707,12097.48451,5.115318682,TESSy COVID-19,2021-03-15
949,Czechia,CZ,2021-W12,national,CZ,Czechia,49506.0,1294060.0,10516707,12304.80225,3.825634051,TESSy COVID-19,2021-03-22
950,Czechia,CZ,2021-W13,national,CZ,Czechia,37063.0,1208144.0,10516707,11487.85452,3.067763445,TESSy COVID-19,2021-03-29
951,Czechia,CZ,2021-W14,national,CZ,Czechia,27425.0,1306628.0,10516707,12424.30734,2.098914152,TESSy COVID-19,2021-04-05
952,Czechia,CZ,2021-W15,national,CZ,Czechia,21559.0,1346087.0,10516707,12799.51034,1.601605245,TESSy COVID-19,2021-04-12
953,Czechia,CZ,2021-W16,national,CZ,Czechia,17508.0,1352908.0,10516707,12864.36905,1.294101299,TESSy COVID-19,2021-04-19
954,Czechia,CZ,2021-W17,national,CZ,Czechia,14439.0,1373099.0,10516707,13056.3588,1.051562924,TESSy COVID-19,2021-04-26
955,Czechia,CZ,2021-W18,national,CZ,Czechia,10861.0,1446199.0,10516707,13751.4433,0.751003147,TESSy COVID-19,2021-05-03
956,Czechia,CZ,2021-W19,national,CZ,Czechia,7657.0,1448255.0,10516707,13770.99314,0.528705235,TESSy COVID-19,2021-05-10
957,Czechia,CZ,2021-W20,national,CZ,Czechia,5020.0,1599487.0,10516707,15209.00982,0.313850628,TESSy COVID-19,2021-05-17
958,Czechia,CZ,2021-W21,national,CZ,Czechia,3211.0,1410350.0,10516707,13410.56663,0.227673982,TESSy COVID-19,2021-05-24
959,Czechia,CZ,2021-W22,national,CZ,Czechia,2360.0,1294763.0,10516707,12311.48686,0.18227274,TESSy COVID-19,2021-05-31
960,Czechia,CZ,2021-W23,national,CZ,Czechia,1429.0,1116542.0,10516707,10616.84042,0.127984438,TESSy COVID-19,2021-06-07
961,Czechia,CZ,2021-W24,national,CZ,Czechia,943.0,1074015.0,10516707,10212.4648,0.087801381,TESSy COVID-19,2021-06-14
962,Czechia,CZ,2021-W25,national,CZ,Czechia,698.0,934539.0,10516707,8886.232164,0.074689232,TESSy COVID-19,2021-06-21
963,Czechia,CZ,2021-W26,national,CZ,Czechia,1017.0,883038.0,10516707,8396.525642,0.115170582,TESSy COVID-19,2021-06-28
964,Czechia,CZ,2021-W27,national,CZ,Czechia,1362.0,537973.0,10516707,5115.413028,0.253172557,TESSy COVID-19,2021-07-05
965,Czechia,CZ,2021-W28,national,CZ,Czechia,1611.0,725863.0,10516707,6901.998886,0.221942708,TESSy COVID-19,2021-07-12
966,Czechia,CZ,2021-W29,national,CZ,Czechia,1353.0,722441.0,10516707,6869.460184,0.18728173,TESSy COVID-19,2021-07-19
967,Czechia,CZ,2021-W30,national,CZ,Czechia,1191.0,755195.0,10516707,7180.907484,0.157707612,TESSy COVID-19,2021-07-26
968,Czechia,CZ,2021-W31,national,CZ,Czechia,1203.0,731800.0,10516707,6958.451918,0.164389177,TESSy COVID-19,2021-08-02
969,Czechia,CZ,2021-W32,national,CZ,Czechia,1283.0,742763.0,10516707,7062.695576,0.172733429,TESSy COVID-19,2021-08-09
970,Czechia,CZ,2021-W33,national,CZ,Czechia,1302.0,673918.0,10516707,6408.070511,0.193198579,TESSy COVID-19,2021-08-16
971,Czechia,CZ,2021-W34,national,CZ,Czechia,1320.0,564156.0,10516707,5364.378793,0.233977836,TESSy COVID-19,2021-08-23
972,Czechia,CZ,2021-W35,national,CZ,Czechia,1757.0,561579.0,10516707,5339.874925,0.312867824,TESSy COVID-19,2021-08-30
973,Czechia,CZ,2021-W36,national,CZ,Czechia,2608.0,526801.0,10516707,5009.182057,0.495063601,TESSy COVID-19,2021-09-06
974,Czechia,CZ,2021-W37,national,CZ,Czechia,3070.0,505769.0,10516707,4809.195502,0.606996475,TESSy COVID-19,2021-09-13
975,Czechia,CZ,2021-W38,national,CZ,Czechia,3271.0,513245.0,10516707,4880.282393,0.63731746,TESSy COVID-19,2021-09-20
976,Czechia,CZ,2021-W39,national,CZ,Czechia,4505.0,457388.0,10516707,4349.156062,0.984940576,TESSy COVID-19,2021-09-27
977,Czechia,CZ,2021-W40,national,CZ,Czechia,5992.0,447171.0,10516707,4252.00588,1.33997956,TESSy COVID-19,2021-10-04
978,Czechia,CZ,2021-W41,national,CZ,Czechia,9626.0,493116.0,10516707,4688.882176,1.952076185,TESSy COVID-19,2021-10-11
979,Czechia,CZ,2021-W42,national,CZ,Czechia,21542.0,588543.0,10516707,5596.266968,3.660225336,TESSy COVID-19,2021-10-18
980,Czechia,CZ,2021-W43,national,CZ,Czechia,34410.0,702308.0,10516707,6678.021932,4.899559737,TESSy COVID-19,2021-10-25
981,Czechia,CZ,2021-W44,national,CZ,Czechia,53547.0,605603.0,10516707,5758.485047,8.8419311,TESSy COVID-19,2021-11-01
982,Czechia,CZ,2021-W45,national,CZ,Czechia,77037.0,706783.0,10516707,6720.573275,10.89966793,TESSy COVID-19,2021-11-08
983,Czechia,CZ,2021-W46,national,CZ,Czechia,107482.0,796054.0,10516707,7569.422634,13.50184786,TESSy COVID-19,2021-11-15
984,Czechia,CZ,2021-W47,national,CZ,Czechia,128632.0,798640.0,10516707,7594.01208,16.10638085,TESSy COVID-19,2021-11-22
985,Czechia,CZ,2021-W48,national,CZ,Czechia,114425.0,787617.0,10516707,7489.197902,14.52800028,TESSy COVID-19,2021-11-29
986,Czechia,CZ,2021-W49,national,CZ,Czechia,91210.0,701573.0,10516707,6671.033052,13.00078538,TESSy COVID-19,2021-12-06
987,Czechia,CZ,2021-W50,national,CZ,Czechia,68426.0,648501.0,10516707,6166.388395,10.5514101,TESSy COVID-19,2021-12-13
988,Czechia,CZ,2021-W51,national,CZ,Czechia,40656.0,492815.0,10516707,4686.020063,8.249748892,TESSy COVID-19,2021-12-20
989,Czechia,CZ,2021-W52,national,CZ,Czechia,35882.0,363602.0,10516707,3457.375013,9.868482572,TESSy COVID-19,2021-12-27
990,Czechia,CZ,2022-W01,national,CZ,Czechia,50784.0,536316.0,10516707,5099.657146,9.469044369,TESSy COVID-19,2022-01-03
991,Czechia,CZ,2022-W02,national,CZ,Czechia,81272.0,600367.0,10516707,5708.697599,13.53705317,TESSy COVID-19,2022-01-10
992,Czechia,CZ,2022-W03,national,CZ,Czechia,182474.0,877245.0,10516707,8341.44186,20.80080251,TESSy COVID-19,2022-01-17
993,Czechia,CZ,2022-W04,national,CZ,Czechia,290974.0,1070856.0,10516707,10182.42688,27.1720941,TESSy COVID-19,2022-01-24
994,Czechia,CZ,2022-W05,national,CZ,Czechia,269345.0,959010.0,10516707,9118.919068,28.08573425,TESSy COVID-19,2022-01-31
995,Czechia,CZ,2022-W06,national,CZ,Czechia,187514.0,697500.0,10516707,6632.304199,26.8837276,TESSy COVID-19,2022-02-07
996,Czechia,CZ,2022-W07,national,CZ,Czechia,125913.0,526343.0,10516707,5004.827081,23.92223322,TESSy COVID-19,2022-02-14
997,Czechia,CZ,2022-W08,national,CZ,Czechia,79273.0,316382.0,10516707,3008.37515,25.05610307,TESSy COVID-19,2022-02-21
998,Czechia,CZ,2022-W09,national,CZ,Czechia,64607.0,256043.0,10516707,2434.630916,25.23287104,TESSy COVID-19,2022-02-28
999,Czechia,CZ,2022-W10,national,CZ,Czechia,64065.0,228294.0,10516707,2170.774559,28.06249836,TESSy COVID-19,2022-03-07
1000,Czechia,CZ,2022-W11,national,CZ,Czechia,64197.0,202913.0,10516707,1929.434756,31.63769694,TESSy COVID-19,2022-03-14
1001,Czechia,CZ,2022-W12,national,CZ,Czechia,59330.0,193124.0,10516707,1836.354288,30.72119467,TESSy COVID-19,2022-03-21
1002,Czechia,CZ,2022-W13,national,CZ,Czechia,49852.0,180503.0,10516707,1716.34524,27.61837753,TESSy COVID-19,2022-03-28
1003,Czechia,CZ,2022-W14,national,CZ,Czechia,37413.0,150731.0,10516707,1433.252823,24.8210388,TESSy COVID-19,2022-04-04
1004,Czechia,CZ,2022-W15,national,CZ,Czechia,22277.0,111613.0,10516707,1061.292285,19.95914454,TESSy COVID-19,2022-04-11
1005,Czechia,CZ,2022-W16,national,CZ,Czechia,16351.0,96574.0,10516707,918.2912484,16.93105805,TESSy COVID-19,2022-04-18
1006,Czechia,CZ,2022-W17,national,CZ,Czechia,11913.0,88253.0,10516707,839.1695233,13.49869126,TESSy COVID-19,2022-04-25
1007,Czechia,CZ,2022-W18,national,CZ,Czechia,7681.0,67319.0,10516707,640.1148192,11.40985457,TESSy COVID-19,2022-05-02
1008,Czechia,CZ,2022-W19,national,CZ,Czechia,4153.0,48029.0,10516707,456.6923848,8.646859189,TESSy COVID-19,2022-05-09
1009,Czechia,CZ,2022-W20,national,CZ,Czechia,2676.0,39318.0,10516707,373.8622746,6.806043034,TESSy COVID-19,2022-05-16
1010,Czechia,CZ,2022-W21,national,CZ,Czechia,1855.0,36256.0,10516707,344.7466969,5.116394528,TESSy COVID-19,2022-05-23
1011,Czechia,CZ,2022-W22,national,CZ,Czechia,1709.0,31894.0,10516707,303.2698353,5.358374616,TESSy COVID-19,2022-05-30
1012,Czechia,CZ,2022-W23,national,CZ,Czechia,2312.0,27740.0,10516707,263.7707792,8.334534968,TESSy COVID-19,2022-06-06
1013,Czechia,CZ,2022-W24,national,CZ,Czechia,2959.0,26398.0,10516707,251.0101308,11.20918251,TESSy COVID-19,2022-06-13
1014,Czechia,CZ,2022-W25,national,CZ,Czechia,4695.0,27217.0,10516707,258.7977396,17.25024801,TESSy COVID-19,2022-06-20
1015,Czechia,CZ,2022-W26,national,CZ,Czechia,8296.0,36886.0,10516707,350.7371652,22.49091796,TESSy COVID-19,2022-06-27
1016,Czechia,CZ,2022-W27,national,CZ,Czechia,8092.0,30056.0,10516707,285.7928817,26.92307692,TESSy COVID-19,2022-07-04
1017,Czechia,CZ,2022-W28,national,CZ,Czechia,14710.0,47462.0,10516707,451.3009633,30.99321563,TESSy COVID-19,2022-07-11
1018,Czechia,CZ,2022-W29,national,CZ,Czechia,21532.0,58087.0,10516707,552.3306868,37.06853513,TESSy COVID-19,2022-07-18
1019,Czechia,CZ,2022-W30,national,CZ,Czechia,22681.0,60371.0,10516707,574.0485116,37.56936277,TESSy COVID-19,2022-07-25
1020,Czechia,CZ,2022-W31,national,CZ,Czechia,20479.0,54472.0,10516707,517.9568091,37.59546189,TESSy COVID-19,2022-08-01
1021,Czechia,CZ,2022-W32,national,CZ,Czechia,17807.0,49844.0,10516707,473.9506387,35.72546345,TESSy COVID-19,2022-08-08
1022,Czechia,CZ,2022-W33,national,CZ,Czechia,18193.0,48804.0,10516707,464.0616117,37.27768216,TESSy COVID-19,2022-08-15
1023,Czechia,CZ,2022-W34,national,CZ,Czechia,15449.0,43643.0,10516707,414.9873149,35.3985748,TESSy COVID-19,2022-08-22
1024,Czechia,CZ,2022-W35,national,CZ,Czechia,15997.0,44148.0,10516707,419.7891983,36.23493703,TESSy COVID-19,2022-08-29
1025,Czechia,CZ,2022-W36,national,CZ,Czechia,18736.0,51339.0,10516707,488.1661151,36.49467267,TESSy COVID-19,2022-09-05
1026,Czechia,CZ,2022-W37,national,CZ,Czechia,22184.0,63874.0,10516707,607.3574171,34.73087641,TESSy COVID-19,2022-09-12
